Date,VOO Benchmark,A1V12 Tactical Sleeve,MWM Aggressive,MWM Balanced,MWM Conservative,MWM Growth,MWM Growth Plus,MWM Moderate,MWM Ultra Aggressive,Tactical Aggressive,Tactical Balanced,Tactical Conservative,Tactical Growth,Tactical Growth Plus,Tactical Moderate,Tactical Ultra Aggressive
2023-05-22,416802.99749780144,585734.9826526374,322820.05877869343,233665.02653933744,190791.89532941752,297590.0361707594,310083.0157281701,282061.1955809139,354196.2839134313,383429.54098508786,259401.893159502,203164.10519386388,346821.24014633364,364826.47987056157,326386.6910268677,415417.86920121935
2023-05-23,412145.1091715249,576552.0651589695,319638.3463904231,232372.4770652746,190144.00735512108,294976.5358283145,307193.319439172,279898.49557622964,350533.41105889354,378636.970133633,257556.85763484717,202281.4801833205,342960.51160316804,360515.8771212542,323161.6933253818,409928.6810413113
2023-05-24,409057.93702931853,573716.1218897797,317130.790489699,231187.16645054525,189373.14620229724,292838.16266330116,304874.8888298503,278177.7566922816,347837.65461500967,375894.8932967793,256345.9258059083,201509.87498836048,340658.11821170436,358000.33106496395,321355.6372545899,406730.0380995972
2023-05-25,412621.68101597304,586113.0631198112,318955.16223734745,231571.28564759975,189272.96675474322,294211.4813764095,306466.7057641559,279249.3030973661,350522.07777190686,379989.6513635938,257586.59069816303,201787.5504326222,343812.31328681385,361607.6285217529,324023.4161621064,411304.03798411856
2023-05-26,417983.6751621161,597510.6759423452,322688.44990492857,233152.4917428656,190097.98701313807,297293.93233591283,309865.6869375064,281845.604362981,355237.9249870653,385402.24521532754,259750.36201363336,202857.44754458967,348190.47404288256,366485.39273402566,327749.116637558,417537.95557968394
2023-05-30,418113.66499091254,599914.3330974014,322421.14257097524,233575.62953410327,190706.07301205,297249.2628915705,309714.06510737876,281967.0532038912,354673.877699616,385722.4513038582,260485.30838916448,203629.83751695155,348651.68770793173,366880.36094852997,328355.88398967066,417444.01055435184
2023-05-31,415838.9120203421,596214.2357727273,320803.8451255981,233341.03180676515,190947.96608284043,296078.39027211844,308327.30048447964,281043.00218218134,352410.4705436765,383532.32422566076,260123.16360884806,203840.97551738788,347073.21317605715,365008.2887589391,327102.4147473093,414396.73747893743
2023-06-01,419825.1402089264,603668.7406122308,323856.5004398873,234887.7470947182,191898.04212060946,298664.84070493624,311140.99354710267,283370.47290955886,356137.09106246574,387700.7253392868,262061.87337446096,204956.0399160221,350522.49159883766,368805.5858348673,330188.8958033383,419261.79719606496
2023-06-02,425988.78432155814,609718.6553461865,328667.67415900383,236631.26243051013,192636.8895059796,302558.7144446771,315480.3968124831,286486.21956708,362267.9829804919,392859.2144819896,263750.82499847095,205624.90720605504,354609.35341363004,373409.1426356655,333367.37646197685,426193.60378566553
2023-06-05,425165.49239472556,609178.3238393185,327658.7087378671,236219.99428687184,192418.72540358437,301725.56226596714,314561.7884555584,285814.8360256563,360860.48157116515,391831.4467321479,263365.80897913175,205426.36193964115,353775.8935394599,372481.87756445055,332715.9854423888,424689.9184567071
2023-06-06,426042.8719640764,609853.5160686126,329278.6571732128,236960.72298790765,192865.1953625324,303088.32976423437,316049.7586781209,286944.15091810835,363131.2936348593,393699.5705107972,264159.56983734464,205887.99512097426,355318.29742183164,374181.7926813483,333973.8597049875,427419.2607852026
2023-06-07,424645.46404617367,599617.2736068788,328521.5175102234,236211.52044687796,192266.54226758514,302367.2310943558,315310.42998074443,286020.35295801156,362191.00638004125,390674.3027930072,262444.9365827479,204837.65593797638,352772.20297892264,371403.51608012896,331342.04830055556,424731.96527597
2023-06-08,427191.1039462168,605829.282565735,330154.8148283785,237229.3294026799,192978.84523595893,303797.49090207234,316839.9800349364,287425.5731150998,364142.80087356915,393251.7843217505,263841.4779351993,205720.9568186032,354950.7182698028,373775.4728488786,333439.55870509474,427434.27287245606
2023-06-09,427905.9444545475,608422.1629049708,330338.7425117354,237235.75394097422,192903.55294711364,303913.63417303545,316988.7998001875,287553.28243506385,364357.77626222494,393875.97577154316,264016.815566452,205719.3782926595,355411.4456439639,374314.69261119387,333885.29624310636,427984.1179144192
2023-06-12,431838.08500061353,617632.0002715262,332588.3984486783,238353.13996231408,193567.34829694868,305805.28846284124,319054.68934336037,289272.5559320741,367150.5945213665,397552.8177322264,265669.9389643626,206618.7667224628,358421.30063970655,377646.78104612144,336606.77712860145,432088.4555399804
2023-06-13,434687.0229956205,621197.1323305784,334695.3154924454,238917.6441087291,193644.85000963585,307440.5892075683,320918.35657024564,290526.9336649452,369794.37023760326,400095.2656218204,266302.5650406378,206703.09280252794,360357.18992184225,379874.2175430687,338072.4884157103,435427.42500643723
2023-06-14,435022.835806125,624978.4074466974,334919.04750754096,238963.45285854244,193655.77347329183,307618.2605112958,321118.34795535187,290621.95316415775,370044.8964687137,401233.48870919406,266710.99797713157,206881.18811846274,361262.5859240222,380891.78208551666,338818.22073750553,436404.3215335638
2023-06-15,440601.3531057572,633324.0384861706,338606.4650814981,240921.53026417005,194932.62729767102,310772.0825048588,324532.19980798976,293468.4996192934,374355.4873353964,405838.04787467595,268969.04178922035,208279.0318982951,365116.0757520122,385108.77542767616,342265.95601190586,441766.2434527552
2023-06-16,438976.5837958518,629299.7004400974,337383.8539260772,240328.0988129026,194575.84414417966,309744.2322479176,323409.62301108736,292559.904478107,372718.2572583557,403867.0631727221,268102.4267974333,207802.99384522848,363504.145100872,383323.52210107865,340842.6781608249,439355.695748792
2023-06-20,436950.97224436054,628435.4418414173,335641.02887760766,239763.6425430234,194366.08248660315,308350.46204599895,321846.67336459825,291501.03222496615,370800.7865434473,402212.59980790183,267653.7057445818,207663.13263640198,362213.9269815997,381858.08687192976,339931.1495981761,437295.7583343429
2023-06-21,434557.0331668241,621494.3486358944,334269.9502543447,239248.87234967327,194142.13014917498,307242.46613501915,320611.06278844166,290585.2055941338,368932.89796823706,399717.32543918566,266726.73474646884,207259.84701805405,360230.16113021254,379627.9117628301,338236.71999965445,434511.4120631523
2023-06-22,436138.5875894079,628408.3651537364,334541.0931181543,239099.6120578613,193804.03876511252,307347.3157864473,320795.8004325415,290728.67402732384,369653.17532586126,401167.66189574066,267027.7107477861,207116.81751476522,361255.19164240983,380856.74701075995,339233.47288670833,436109.6761153179
2023-06-23,432867.2344258374,623822.3687888768,331958.07850903465,238290.52792180033,193554.30603160846,305301.2641728756,318489.5673246746,289135.7210094126,366391.3722835515,398037.8038946118,266113.48909977946,206844.9821049728,358824.32143037085,378089.6654646148,337355.8435305623,432149.3474738101
2023-06-26,431079.85702154547,615683.2628324679,331168.12832475983,237924.71878717106,193454.04160127978,304689.654766682,317791.60277483484,288397.771073073,364923.25867888954,395951.01301635324,265222.3656464645,206512.7623403351,357192.3128528386,376238.7453205286,335638.3009248355,429941.36352005467
2023-06-27,435856.8969381049,624903.8681481782,334481.04009913804,239137.65805554172,193965.01098723928,307363.67789857293,320775.6555316609,290576.52857001533,369177.4287649736,400667.57721480797,266881.4679371128,207201.64904733218,360932.9958444564,380449.69427737873,338717.85670533014,435707.36847248155
2023-06-28,436051.8816812995,626769.9119194541,334676.7971283453,239432.05706036245,194276.25728678872,307597.51500744483,320991.5438248914,290825.70377565554,369438.68147774716,401375.81756492803,267402.27141883294,207623.6908174597,361586.9345146502,381130.59489376115,339349.9101208118,436461.878030009
2023-06-29,437722.21301298164,626715.7585440923,335684.85419869155,239217.32693884132,193745.5745976601,308233.64475184854,321806.8768444488,291098.4766850228,370866.8371700634,401901.4868466751,266883.3738743456,206926.53260817536,361787.56002392696,381485.9068965645,339172.352511882,437562.4198675687
2023-06-30,442909.5527423139,636315.0193145527,339236.43473197793,241183.76079729968,195080.0428576513,311299.8758045973,325109.87897406664,293879.2904588452,375022.5430075849,406696.8558952278,269300.75558661623,208455.7732051024,365821.19132505695,385888.42087329255,342810.10572002345,442855.01745788945
2023-07-03,443757.80023107416,635990.5695067623,339907.9349906473,241256.5711235867,195001.8364657217,311797.28124779585,325691.3834911844,294174.541742917,375842.84796560724,407073.52194117464,269208.1434479862,208291.43388590374,366063.2108267474,386194.76571069716,342844.5815517227,443455.7096840402
2023-07-05,442768.1378913901,636747.6190582734,338854.98272720265,240528.53692343604,194452.91985431142,310851.7431808898,324693.09082063596,293227.1756285804,374677.0473020443,406317.0005676412,268604.13384736236,207801.8414434874,365356.37021227425,385463.0494042153,342111.9949815481,442388.73494046426
2023-07-06,439157.72734909767,632935.0332550484,335573.34150823404,238543.68068146895,192999.1658357888,307957.7749423814,321609.4314116174,290579.92088632664,370814.04646491574,402777.69356024766,266547.4592449744,206322.49479546267,362271.2260775054,382156.75766633125,339308.4653881546,438184.0613234277
2023-07-07,438135.55029387295,629852.3680440556,335551.61750690575,238586.22043210795,193046.56072140843,307951.9077880808,321595.95778000605,290612.2019124312,370798.2817097155,402525.95804179873,266495.0835976872,206326.760278415,362083.9093186696,381938.53452792997,339168.1047083929,438244.65109700157
2023-07-10,439310.01495521807,628581.5409573793,336352.5662232558,239236.6741685676,193608.91103304413,308714.56225718174,322377.9985642719,291350.22266621754,371365.7881097789,403057.5010425478,267032.4334114007,206839.9103423479,362637.38661673164,382482.6264156863,339692.3377554963,439035.2675478083
2023-07-11,442126.5763014171,631042.1218824829,338534.87067998806,240250.64357827307,194233.17387241125,310553.420919175,324383.9387455029,292880.49767530605,373803.45382767357,405370.88329989614,268036.49248710775,207447.47704934812,364556.1419152822,384592.15128688986,341249.0633926901,441826.6213573261
2023-07-12,445606.44474798255,639154.1511512109,341853.51186458295,242449.5034676441,195933.79599743255,313541.0830603456,327534.2578219328,295677.25632074295,377790.09350771457,410128.91014313436,270811.12401470775,209413.07736713986,368690.2131594084,389029.85980270716,345080.6813597825,447096.5709267491
2023-07-13,449238.6353173516,648429.1712002722,344927.34064085473,244246.58929406092,197225.1794897108,316233.7816285078,330413.2314646588,298111.7137686884,381527.53470022534,414935.1656271101,273271.8070981739,211003.65346564862,372750.315892044,393451.40265807573,348730.69922378054,452463.5536929849
2023-07-14,448879.79987917654,649943.4793896854,344332.64813114115,243586.62324159313,196599.37505381144,315612.8243712097,329803.9971406301,297446.6113234216,381130.62685803097,414630.5841883764,272705.13427957747,210413.68462700237,372346.4240303515,393093.8357585689,348259.4567834341,452154.04600993247
2023-07-17,450445.8217943364,653918.4207758001,345309.99411814177,244128.9947123035,196923.92216416355,316436.7183408549,330702.52095111244,298280.1780549086,382416.09290752566,416254.3596543449,273493.5446532782,210844.9241768421,373675.149930583,394564.93413958116,349559.39131175115,454030.810090658
2023-07-18,453860.41919303837,659191.3182078701,347507.6364992237,245219.33492893365,197546.09759234783,318269.0059017095,332712.3052278756,300002.15594855713,385265.30563372327,419014.7801451012,274758.9526063074,211531.39747871368,375927.65871257236,397062.4429586417,351655.99184071727,457539.2191804719
2023-07-19,454839.2087775257,658947.8893767311,348462.46401245845,245735.77453612498,197938.12281552213,319110.0599394988,333609.0036955325,300670.4371661743,386473.1757601126,419601.8949925104,275114.72375645343,211848.22175859814,376471.1487826187,397627.643437615,352039.97617100494,458357.08101070696
2023-07-20,451870.3943418894,645103.233972934,346111.28968487517,244394.62764999233,196999.5258536639,317066.1100012358,331415.11779804854,298814.2522261918,383186.4681635638,414119.08222319715,272547.753623306,210351.389077811,371945.054864387,392639.5794658625,347957.8970863618,452158.7797876886
2023-07-21,451924.7926345561,643616.0024712016,346161.08709307166,244421.4206504484,197036.822345719,317117.5408267259,331465.83846098627,298823.19794566976,383150.6615668165,413726.2020896509,272395.6694438464,210306.95006065318,371644.1578537627,392294.5090816251,347643.0794932393,451706.62036975485
2023-07-24,453838.63916596165,646049.6635234179,347643.50992345,244875.1320582464,197187.27181676208,318293.8433170497,332790.34666183195,299704.4197108662,385167.21137399756,415272.49521202466,272815.7460100588,210427.8962187465,372842.6827827093,393660.1657805243,348515.39181572763,453709.9056840077
2023-07-25,455176.264188624,650078.6537416988,348289.9526842936,245049.5851060221,197168.56272283162,318773.7656406122,333350.64837094286,300159.8842714057,386097.341869082,416665.0567441873,273258.9538365304,210523.09619258117,373899.9453460365,394878.3566411673,349490.0936385357,455374.19376858993
2023-07-26,455285.0262572743,649024.0219836871,348758.8244179214,245426.2294155573,197505.42082437756,319224.8433646316,333810.88081078464,300569.76686080644,386599.254960657,416974.0085567663,273574.4377355913,210834.4565457175,374228.0455860776,395198.0097508663,349780.19236987474,455855.0694940179
2023-07-27,452196.6115144741,645130.2583890172,346288.24467664154,244008.37114701458,196429.73388801576,317039.16085678956,331485.76055032696,298733.9211410372,383912.04782261193,414041.7154458573,272007.16928790027,209692.2810418344,371682.93071935757,392464.565536599,347667.412685978,452554.29225250916
2023-07-28,456600.97480290954,656216.8552044055,349645.7693802611,245740.75883867595,197513.51484266412,319882.29568561673,334579.10661835776,301327.5333151116,388396.72433779505,419267.14116796345,274430.9465210505,211077.0889878306,375982.4007696293,397211.0524494514,351567.34445931896,458725.0397748086
2023-07-31,457481.70249052736,656865.859363182,350425.89595631225,246399.36289420087,198113.81101247537,320643.8849878904,335350.651649182,302026.88043457834,389202.23807162343,420043.52048571396,275102.1445178555,211688.9358134477,376750.7449257622,397984.68402450136,352267.9735501724,459554.20499731554
2023-08-01,456068.00269817107,654810.7492225202,348919.87092903495,245275.74710141117,197189.99284649183,319247.33655073616,333899.732054182,300680.68209345604,387526.4355408813,418224.51583066734,273842.3599579822,210699.3781478727,375098.8362180337,396250.43902830424,350688.37440111744,457555.12007288623
2023-08-02,449749.79287833,641344.5401870817,344338.2413237215,243151.43097296348,195965.70252027904,315431.3567857466,329711.9708727426,297339.1645841238,381810.0970648738,411544.699308137,270992.47692254384,209170.472244994,369668.027630121,390217.4896797249,345933.84562034335,449819.08071502193
2023-08-03,448477.3698701648,639370.6601094626,343422.3075405399,242374.0914879332,195238.67405487417,314528.543043528,328801.6132511531,296541.1380061398,381009.2145677827,410180.4779920904,270025.8518885293,208348.0128321037,368394.784881434,388898.7170967113,344826.18039271183,448361.58287008916
2023-08-04,446280.69363691175,636125.7438587757,342625.099789783,242742.40669229976,195888.42019208588,314090.63444277877,328191.08906041307,296455.5179845716,379999.1477720215,409117.92119693774,270394.6228972998,209022.1440950508,367793.76026576175,388077.76542060595,344652.30989553034,446979.16791425896
2023-08-07,450304.37242672924,640911.9404433611,345176.3238958181,243689.955383309,196322.24078817284,316158.40417922894,330493.2615073863,298113.41564385284,383004.46319219685,411908.9105892676,271346.2682997724,209436.886498342,370011.02740367764,390571.2677320742,346394.43569576455,450306.3534515147
2023-08-08,448357.80407968396,638883.9069903801,343826.1426304363,243347.97236834507,196289.67793194135,315118.5174067908,329303.3697797115,297326.14534905326,381460.04661843396,410491.27055576636,271044.17423772544,209438.59508729613,368948.573231191,389338.4203536891,345620.31707435916,448640.3652176129
2023-08-09,445378.04785548465,631664.2061683721,342100.005225746,242663.23663910973,195993.91202597073,313728.1701848806,327750.28959342284,296100.9108175706,379055.0351297145,407810.70432998234,270022.6265171711,209002.99306626266,366825.5868964206,386947.04648527247,343733.9167774861,445540.25691038405
2023-08-10,445639.0975302555,633394.6051432544,342055.7877411974,242279.44163697385,195524.88500495622,313566.27580484695,327644.5430890324,295872.8772891222,379060.38351874653,408185.4324826434,269767.3288071663,208582.6059211696,366978.0535017967,387205.23990986,343775.3220225022,445972.5043463508
2023-08-11,445225.86379941367,629933.4935639029,341462.6145251718,241713.5927424076,195021.77188600478,312980.8578786352,327054.60125724255,295252.16489844397,378497.6894342545,406504.3290403985,268749.33981457655,207865.92089207415,365515.14000620396,385636.11807766126,342361.99774135655,444260.4489008641
2023-08-14,447737.9534834212,637261.4488650368,342483.7340673468,242007.20500937206,195037.28498575257,313756.36270775396,327948.80635596346,295945.97129071516,379997.4197971111,408667.2515630074,269463.9765580687,208062.60167425364,367177.9530203349,387539.23569851246,343858.82130271086,446699.4152608437
2023-08-15,442605.01204675564,631339.5995457883,338919.8788679037,240404.7748274771,194120.3919391889,310790.7391091604,324692.61808401806,293418.085556379,375814.3602585735,404771.5999564675,267825.1124600167,207151.8216924833,363992.4282101382,384011.025534371,341181.3817020504,442054.1597913505
2023-08-16,439331.76046561106,625471.9558734994,336348.63532723783,239156.1186950379,193323.2689616033,308609.4187463606,322321.5183103107,291574.9461609325,372565.330522911,401370.33480156306,266299.85897109297,206238.91913134512,361173.5791639627,380910.6786725731,338798.9133762792,437951.95484888717
2023-08-17,435775.67918261903,618792.9001879463,334166.613589939,238164.22729415275,192750.55550025302,306789.17130731524,320325.44483171,290020.13359417,370019.1685424551,398069.2263177826,264921.1750093379,205500.5222304766,358485.57579344703,377926.81310434453,336503.8644956969,434050.5620845191
2023-08-18,436178.00564158097,617954.6728449904,334255.37541371107,238263.5951783845,192853.5981091246,306885.83074115677,320418.4496277334,290107.09844512364,370015.3085313694,397919.2090668826,264922.06047369476,205559.34908794082,358393.7932133191,377807.2198891451,336409.78588453075,433998.3367984101
2023-08-21,439059.8035189603,627364.7104312713,335775.0143728074,238597.9313028065,192755.2961168826,308010.7920611911,321734.099554407,291069.14070145,372292.11146883207,401046.4847719324,265838.4643316558,205708.1395180824,360762.9130948391,380540.55198033765,338493.6622757358,437588.7100568356
2023-08-22,437830.9750816315,627716.3414699383,334916.1536990832,238286.30899742764,192649.6255239636,307330.628633027,320967.39253457537,290468.40272871143,371141.29944018467,400745.3360170006,265780.45305526495,205729.63408491315,360545.7056696355,380283.11907718075,338310.5606789832,437034.0602817526
2023-08-23,442550.68278745515,637585.9509444251,338540.31246338965,240451.91005865956,194250.65962878312,310530.72235794656,324375.0450627748,293334.1238137753,375423.031659826,405920.4611500298,268537.76602804865,207598.13285468862,364970.569178413,385072.1069385451,342257.460602229,442770.2743950004
2023-08-24,436667.4176921662,624849.8715876101,334713.9474475378,238614.5597661456,193159.70650897807,307321.9398710267,320865.99483262346,290498.6790371404,370636.85310072004,400108.6255252953,265991.1288035447,206202.76626798304,360221.083717231,379809.90227916406,338066.4435339566,436014.9810823617
2023-08-25,439560.0538080591,630068.7724591116,336415.45409617096,239351.51757822395,193546.7688900963,308723.48522230354,322413.20695275,291710.96672008006,372642.2144268063,402462.78618744196,266942.3972812167,206676.32009942067,362120.1419364478,381928.4302495988,339708.12413606344,438674.2465730489
2023-08-28,442452.82799068466,634665.6935879198,338652.2563957096,240456.72993714936,194249.8801402984,310622.03399200673,324476.42617978534,293345.2145106849,375312.5211093344,405386.51050743303,268271.0841929869,207471.75784740358,364545.2324237066,384594.5781713363,341782.4315601418,442183.99898537545
2023-08-29,448738.4195449356,647347.4627545793,343219.40850685467,242797.77453242446,195764.6750208149,314514.53458199836,328697.46990248526,296769.5719373938,380992.8381437414,411812.63602643745,271274.2261337107,209271.2309279891,369880.0072774321,390456.93468843563,346470.15553409554,449629.28643716977
2023-08-30,450608.91312228696,651619.8818039992,344168.1043099499,243185.5266727155,195960.1256598049,315290.8031096445,329557.38475254003,297421.17045033304,382149.7784928191,413471.62624743715,271914.5008920772,209575.99999089417,371208.63775496284,391944.6859974871,347601.09061776043,451550.33220174233
2023-08-31,450032.48451344477,652485.2381062338,343666.9175192097,243429.04107747227,196370.8600449255,315013.63386108394,329172.57418259094,297393.4194905669,381537.2213260752,413238.6027661654,272339.35346121265,210085.82883012728,371176.8529354369,391817.4601369523,347841.7105778039,451020.6177500337
2023-09-01,450989.4940708555,652647.4891459278,344549.1893427363,243543.54192902846,196245.56249098352,315651.9607210672,329928.61383348587,297862.9438653661,382782.0613655182,414128.7884142525,272392.17137314327,209916.93644860497,371792.702757945,392564.52875350474,348256.2696968807,452552.9767474707
2023-09-05,449021.21473009995,654215.7938959093,342510.9359701808,242311.3383034098,195311.79377941217,313841.10474538186,328006.35301766003,296266.1617331497,380493.84499112313,412670.1816762638,271422.31432704953,209106.91165115926,370450.8176198389,391164.77350999886,347120.17158387543,450419.6218771555
2023-09-06,445921.78916537034,646671.590994513,340433.6253961074,241248.05105440898,194640.4339686796,312079.0314845928,326090.88018899603,294684.4463253261,377729.6845287318,409446.281468784,269936.39183939167,208251.81933054375,367795.52403591474,388234.9438033656,344738.96332642535,446662.2549942125
2023-09-07,444595.10593127104,643291.5526634108,339557.6493426423,241076.58806893343,194732.3101831225,311443.12635137956,325339.11682602105,294126.46228403423,376435.4266806196,407985.18201310624,269580.07533138234,208273.99175671517,366720.6769024205,386974.9504676736,343792.14714342373,444772.18565233564
2023-09-08,445204.1528057034,644913.9062455585,339773.5878362345,241265.47730068068,194864.72627140797,311637.3358820392,325544.0023941187,294387.369269252,376732.49458922603,408380.0247378184,269848.76160466217,208442.2535577059,367057.5296311126,387339.9338022456,344199.70660337596,445153.8345044534
2023-09-11,448129.44170386967,652512.2625223167,341892.2664045744,242124.05577693737,195270.9487839076,313360.2785162254,327458.89102298167,295868.9190141008,379460.4189346097,411694.070805753,271125.9880360672,209023.6662201641,369700.11761456233,390305.88997737406,346497.8993018046,448841.6823059902
2023-09-12,445726.07957182935,644589.4564377681,340463.7744598229,241497.37007719933,194944.32708405136,312186.05600297835,326161.27137432044,294832.22152358916,377512.9011635476,408840.5853826407,269963.6332710031,208460.98032693585,367410.11788985133,387744.4507942538,344459.6927723355,445661.62865373166
2023-09-13,446248.144404688,647158.2918419975,340490.313272117,241704.52928801585,195138.13631606178,312249.2673729593,326207.0038819213,295044.92692552024,377573.3212710078,409184.1583047558,270328.5489488921,208730.00410653403,367733.5040809853,388078.0150992792,344946.3866909572,445766.50061427045
2023-09-14,450108.62831650506,650943.9055007373,343423.4352752199,242775.73819531457,195636.7970716934,314631.24260789185,328856.26927101443,296906.17773407424,381186.0356339104,412278.3627605469,271349.61409882404,209181.39606207501,370194.69610375137,390843.9937708045,346806.2304521384,449745.3449160516
2023-09-15,444497.25113450055,640046.5841411261,340104.8465889917,241167.7393413868,194676.56115684702,311847.049474182,325812.3223793762,294430.4179820267,377025.3214724722,407505.68905270495,269234.9683440425,208007.875179159,366289.29580241634,386520.1017597808,343346.4669132446,444128.33863284154
2023-09-18,444986.6286684026,640722.7172591814,339964.1126271681,241227.5394296779,194746.1435600765,311750.42043853726,325694.43433181697,294471.1952522763,376725.74446221365,407272.22548071627,269277.62857160886,208071.05117064872,366123.99161762354,386322.16427329,343350.99234876886,443648.6640417603
2023-09-19,444094.8901588554,639641.0088134886,339296.7784201014,240748.9931788015,194343.54691373813,311130.51621587353,325050.95690524456,293911.6108301952,376005.11123582855,406511.52359800634,268759.79743911885,207648.493274629,365426.936030571,385593.62333713664,342727.72737119434,442812.0138267114
2023-09-20,439940.73830667726,629257.5695322385,336727.18926028383,239609.25127500642,193748.7860782897,309017.04459218093,322716.09037648333,292028.24214433297,372582.9806384968,402333.86454090447,267037.5547117982,206804.45722950186,362066.4499708254,381839.3088899237,339728.3497446031,437981.4376265006
2023-09-21,432730.72094392264,616899.5183709996,331478.3978908975,237064.0495271146,192092.0737099222,304548.48806595977,317867.5687315381,288321.30098449765,366515.3405982041,395306.3442726638,263900.5110072299,204896.48114808492,356225.96758746123,375424.81793199247,334880.71193150774,429965.15508381097
2023-09-22,431686.7293449381,616060.1410528913,331138.89767441194,237206.6669053795,192344.41595933176,304351.82191073004,317602.1551671811,288289.4542902466,366150.3401882429,395003.62628796423,264104.1004941036,205186.52672580726,356077.7573112454,375202.9723393092,334923.36058250646,429526.9632410548
2023-09-25,433480.97556917975,619309.2913030032,331971.17167381855,237155.6629198495,192015.1637990279,304897.96482371783,318286.24071764183,288658.96813499654,367525.3728133996,396187.302053187,264125.5977585565,204871.78399856298,356869.6753470537,376182.36899078905,335491.6346076392,431302.6639075711
2023-09-26,427119.34376191813,608803.3796680149,327560.0855102122,235208.73711412828,190913.3903107398,301227.9719809303,314256.0449364316,285575.7961679981,362153.41009053634,390527.99302920257,261795.87600280493,203621.13110055416,352257.8852691093,371064.9109777087,331621.25192561146,424657.8174743946
2023-09-27,427217.23307537177,609453.2201723569,327484.77812330675,234895.26040758338,190514.6750734004,301058.57320867025,314131.5579450915,285411.00240368175,362342.08712498134,390703.3006704056,261551.1776846869,203244.50931481534,352272.3348236095,371155.8068265252,331614.6983644254,425259.4250289353
2023-09-28,429709.33759982727,613352.3677416043,329502.97746630653,235871.25045869037,191134.66057075033,302771.42862551834,315993.1281955001,286853.9650042235,364791.600824611,393285.12609929644,262706.33631362184,203937.81834394176,354416.04319470696,373511.44383590005,333412.6899887737,428381.17341374274
2023-09-29,428683.2256427218,614381.3341450769,328955.3162327157,235977.1595872361,191447.70418238646,302439.1996081206,315557.1562738578,286641.7526853498,364085.3244892942,393333.0750446023,263111.3671909345,204405.54306884648,354589.1705624196,373625.4405186517,333676.1054923319,428163.60873962083
2023-10-02,428650.50382708217,620500.7701041593,327969.27835898206,235072.95131071168,190556.20171924238,301435.30942803144,314560.50132538314,285779.85341451864,363465.3387404035,393578.7404007193,262698.6527654821,203731.26331194807,354553.81554235186,373723.49223040295,333730.01116166235,428296.7266654232
2023-10-03,422886.7009722245,608857.6375865726,323627.11991245666,232650.28297603468,188851.28610490786,297656.4894503616,310506.50576352986,282446.22953764687,358300.2477802812,387327.9286598648,259570.69941224085,201712.7686775598,349276.30318972253,367974.3308168604,329089.0379672226,421154.37017464085
2023-10-04,425997.82769254677,617955.5091905553,325590.09370319574,233809.03644333122,189703.47759821833,299387.3482019971,312350.99134456576,283985.23176891473,360547.07030025177,391030.0134888486,261416.3947039661,202880.77469947925,352391.62830573024,371373.9321608426,331863.4875157571,425051.02630765975
2023-10-05,425637.6115870452,618740.7331333017,326008.91745725437,233981.23074346126,189825.50545609184,299746.4217882643,312739.198981686,284220.85216504754,361122.5977418629,391905.42074193695,261761.06549589153,203082.12491764163,353112.59022862907,372169.53255655104,332409.2345889373,426065.0217812791
2023-10-06,430713.66952985607,629436.286125252,329251.78373278567,235069.39010881277,190171.27707899557,302316.0889934278,315635.15990975284,286346.74738092034,365245.7944270636,396806.2030584736,263385.4646078596,203641.5229672735,356942.6051986948,376514.88243514777,335619.2343916697,431901.4714322814
2023-10-09,433584.7327187713,631764.8289942128,330968.98079367337,236350.85019987816,191257.9923918016,303922.81536616146,317297.006787223,287832.43485618033,367029.8601056141,398523.48246623605,264671.8616978987,204735.89393753553,358558.0051548793,378181.60291189887,337094.0002502945,433906.7247593468
2023-10-10,435822.5183216729,634418.3966585402,332947.2326538207,237246.16763131684,191766.1340299276,305569.98186876276,319105.098201201,289248.3787407135,369369.3224943266,400869.7592434344,265654.91006110853,205270.76979139162,360472.6794242995,380304.59210749296,338717.41629338363,436804.4344583391
2023-10-11,437667.29697006696,640267.0657408134,334627.77791233454,238137.37826259044,192431.70687562626,307044.2558309778,320680.2250741863,290417.58098088845,371436.87152730714,403781.7582100402,267013.10894860467,206150.2422659747,362922.1224517876,382977.9981196811,340729.68114420463,440038.8661714709
2023-10-12,435036.50441265776,637559.3447011241,332286.0109728267,236623.2962576198,191238.62095599936,304930.8330065808,318454.5045352542,288525.22300710116,368893.35777543247,400962.39782463823,265329.66380172357,204878.69229132056,360429.1625530827,380325.58469985315,338534.9108382283,436649.2204899401
2023-10-13,432744.1134169904,630329.8168187222,330676.7730927237,236212.40077076302,191224.99191998676,303700.37396910606,317040.8631778383,287543.7393993478,366584.41444932256,397929.6445080483,264427.60239921464,204659.62883796578,358103.0767143513,377660.00796783523,336594.99851094326,432936.8005785991
2023-10-16,437274.3935656089,637288.5778243149,333597.4495576733,237053.83921196833,191401.08841220278,305982.1176346241,319631.9686815042,289327.52729677403,370305.58071175445,401637.88733002316,265444.7820701157,204883.0339295719,360948.38956360274,380920.03598131955,338817.14891508233,437615.733081195
2023-10-17,437285.3008374887,635420.2863743319,333467.45952525694,236451.31823410804,190686.1973906567,305688.29535153654,319416.2297271784,288937.40707196156,370352.5434617444,401155.51183404704,264630.8288941648,204053.28974923218,360341.46634514566,380371.037066704,338111.4245751323,437627.9002053766
