Model,Month,Asset,Dividend_Income
MWM Aggressive,2013-12,XLV,19.90932980432223
MWM Aggressive,2014-01,AVUV,0.0
MWM Aggressive,2014-01,IMCB,0.0
MWM Aggressive,2014-01,JBND,4.438512141664799
MWM Aggressive,2014-01,PIMIX,26.32079797960733
MWM Aggressive,2014-01,VEU,0.0
MWM Aggressive,2014-01,VOO,0.0
MWM Aggressive,2014-01,XLF,0.0
MWM Aggressive,2014-01,XLG,0.0
MWM Aggressive,2014-01,XLV,0.0
MWM Aggressive,2014-02,AVUV,0.0
MWM Aggressive,2014-02,IMCB,0.0
MWM Aggressive,2014-02,JBND,4.640262693558654
MWM Aggressive,2014-02,PIMIX,26.808220164414877
MWM Aggressive,2014-02,VEU,0.0
MWM Aggressive,2014-02,VOO,0.0
MWM Aggressive,2014-02,XLF,0.0
MWM Aggressive,2014-02,XLG,0.0
MWM Aggressive,2014-02,XLV,0.0
MWM Aggressive,2014-03,AVUV,0.0
MWM Aggressive,2014-03,IMCB,20.175984123131684
MWM Aggressive,2014-03,JBND,5.245514349240217
MWM Aggressive,2014-03,PIMIX,29.24533108845259
MWM Aggressive,2014-03,VEU,160.11330435473232
MWM Aggressive,2014-03,VOO,178.6482573914883
MWM Aggressive,2014-03,XLF,10.03663286230557
MWM Aggressive,2014-03,XLG,194.06127842960836
MWM Aggressive,2014-03,XLV,14.749139013499795
MWM Aggressive,2014-04,AVUV,0.0
MWM Aggressive,2014-04,IMCB,0.0
MWM Aggressive,2014-04,JBND,4.438512141664799
MWM Aggressive,2014-04,PIMIX,27.29564234922242
MWM Aggressive,2014-04,VEU,0.0
MWM Aggressive,2014-04,VOO,0.0
MWM Aggressive,2014-04,XLF,0.0
MWM Aggressive,2014-04,XLG,0.0
MWM Aggressive,2014-04,XLV,0.0
MWM Aggressive,2014-05,AVUV,0.0
MWM Aggressive,2014-05,IMCB,0.0
MWM Aggressive,2014-05,JBND,5.043763797346363
MWM Aggressive,2014-05,PIMIX,26.32079797960733
MWM Aggressive,2014-05,VEU,0.0
MWM Aggressive,2014-05,VOO,0.0
MWM Aggressive,2014-05,XLF,0.0
MWM Aggressive,2014-05,XLG,0.0
MWM Aggressive,2014-05,XLV,0.0
MWM Aggressive,2014-06,AVUV,11.535708547828182
MWM Aggressive,2014-06,IMCB,26.180097360846474
MWM Aggressive,2014-06,JBND,5.6490154530279275
MWM Aggressive,2014-06,PIMIX,27.783064534029965
MWM Aggressive,2014-06,VEU,247.89115648829113
MWM Aggressive,2014-06,VOO,185.52816460810533
MWM Aggressive,2014-06,XLF,10.883029517182388
MWM Aggressive,2014-06,XLG,166.55855420183605
MWM Aggressive,2014-06,XLV,16.2600264246388
MWM Aggressive,2014-07,AVUV,0.0
MWM Aggressive,2014-07,IMCB,0.0
MWM Aggressive,2014-07,JBND,5.447264901134073
MWM Aggressive,2014-07,PIMIX,27.29564234922242
MWM Aggressive,2014-07,VEU,0.0
MWM Aggressive,2014-07,VOO,0.0
MWM Aggressive,2014-07,XLF,0.0
MWM Aggressive,2014-07,XLG,0.0
MWM Aggressive,2014-07,XLV,0.0
MWM Aggressive,2014-08,AVUV,0.0
MWM Aggressive,2014-08,IMCB,0.0
MWM Aggressive,2014-08,JBND,4.842013245452509
MWM Aggressive,2014-08,PIMIX,26.32079797960733
MWM Aggressive,2014-08,VEU,0.0
MWM Aggressive,2014-08,VOO,0.0
MWM Aggressive,2014-08,XLF,0.0
MWM Aggressive,2014-08,XLG,0.0
MWM Aggressive,2014-08,XLV,0.0
MWM Aggressive,2014-09,AVUV,16.754243367083788
MWM Aggressive,2014-09,IMCB,22.06917298187058
MWM Aggressive,2014-09,JBND,4.842013245452509
MWM Aggressive,2014-09,PIMIX,27.783064534029965
MWM Aggressive,2014-09,VEU,108.909557276823
MWM Aggressive,2014-09,VOO,200.89329072521664
MWM Aggressive,2014-09,XLF,11.850446305793794
MWM Aggressive,2014-09,XLG,179.15325968932058
MWM Aggressive,2014-09,XLV,16.61976152252904
MWM Aggressive,2014-10,AVUV,0.0
MWM Aggressive,2014-10,IMCB,0.0
MWM Aggressive,2014-10,JBND,4.842013245452509
MWM Aggressive,2014-10,PIMIX,27.29564234922242
MWM Aggressive,2014-10,VEU,0.0
MWM Aggressive,2014-10,VOO,0.0
MWM Aggressive,2014-10,XLF,0.0
MWM Aggressive,2014-10,XLG,0.0
MWM Aggressive,2014-10,XLV,0.0
MWM Aggressive,2014-11,AVUV,0.0
MWM Aggressive,2014-11,IMCB,0.0
MWM Aggressive,2014-11,JBND,4.640262693558654
MWM Aggressive,2014-11,PIMIX,27.29564234922242
MWM Aggressive,2014-11,VEU,0.0
MWM Aggressive,2014-11,VOO,0.0
MWM Aggressive,2014-11,XLF,0.0
MWM Aggressive,2014-11,XLG,0.0
MWM Aggressive,2014-11,XLV,0.0
MWM Aggressive,2014-12,AVUV,404.2991186286449
MWM Aggressive,2014-12,IMCB,43.27288819974624
MWM Aggressive,2014-12,JBND,8.8770242833296
MWM Aggressive,2014-12,PIMIX,93.09763729824076
MWM Aggressive,2014-12,VEU,154.0176201787907
MWM Aggressive,2014-12,VOO,0.0
MWM Aggressive,2014-12,XLF,15.236330637807178
MWM Aggressive,2014-12,XLG,176.8399464365173
MWM Aggressive,2014-12,XLV,18.706225090292424
MWM Aggressive,2015-01,AVUV,0.0
MWM Aggressive,2015-01,IMCB,0.0
MWM Aggressive,2015-01,JBND,3.9596036674265953
MWM Aggressive,2015-01,JPIE,18.89400174980605
MWM Aggressive,2015-01,PIMIX,25.023992051358206
MWM Aggressive,2015-01,VEU,0.0
MWM Aggressive,2015-01,VOO,0.0
MWM Aggressive,2015-01,XLF,0.0
MWM Aggressive,2015-01,XLG,0.0
MWM Aggressive,2015-01,XLV,0.0
MWM Aggressive,2015-02,AVUV,0.0
MWM Aggressive,2015-02,IMCB,0.0
MWM Aggressive,2015-02,JBND,3.58249855624311
MWM Aggressive,2015-02,JPIE,17.286001600886387
MWM Aggressive,2015-02,PIMIX,25.023992051358206
MWM Aggressive,2015-02,VEU,0.0
MWM Aggressive,2015-02,VOO,0.0
MWM Aggressive,2015-02,XLF,0.0
MWM Aggressive,2015-02,XLG,0.0
MWM Aggressive,2015-02,XLV,0.0
MWM Aggressive,2015-03,AVUV,1.30500794559209
MWM Aggressive,2015-03,IMCB,18.030005252943294
MWM Aggressive,2015-03,JBND,3.7710511118348524
MWM Aggressive,2015-03,JPIE,17.286001600886387
MWM Aggressive,2015-03,PIMIX,25.023992051358206
MWM Aggressive,2015-03,VEU,67.79447924983495
MWM Aggressive,2015-03,VOO,195.3914541819117
MWM Aggressive,2015-03,XLF,9.404174651243668
MWM Aggressive,2015-03,XLG,189.02136945526647
MWM Aggressive,2015-03,XLV,11.758736108139068
MWM Aggressive,2015-04,AVUV,0.0
MWM Aggressive,2015-04,IMCB,0.0
MWM Aggressive,2015-04,JBND,3.9596036674265953
MWM Aggressive,2015-04,JPIE,17.286001600886387
MWM Aggressive,2015-04,PIMIX,25.023992051358206
MWM Aggressive,2015-04,VEU,0.0
MWM Aggressive,2015-04,VOO,0.0
MWM Aggressive,2015-04,XLF,0.0
MWM Aggressive,2015-04,XLG,0.0
MWM Aggressive,2015-04,XLV,0.0
MWM Aggressive,2015-05,AVUV,0.0
MWM Aggressive,2015-05,IMCB,0.0
MWM Aggressive,2015-05,JBND,4.148156223018338
MWM Aggressive,2015-05,JPIE,17.286001600886387
MWM Aggressive,2015-05,PIMIX,25.023992051358206
MWM Aggressive,2015-05,VEU,0.0
MWM Aggressive,2015-05,VOO,0.0
MWM Aggressive,2015-05,XLF,0.0
MWM Aggressive,2015-05,XLG,0.0
MWM Aggressive,2015-05,XLV,0.0
MWM Aggressive,2015-06,AVUV,25.578155733604966
MWM Aggressive,2015-06,IMCB,20.69771011179715
MWM Aggressive,2015-06,JBND,4.713813889793566
MWM Aggressive,2015-06,JPIE,17.286001600886387
MWM Aggressive,2015-06,PIMIX,25.023992051358206
MWM Aggressive,2015-06,VEU,233.09583297628438
MWM Aggressive,2015-06,VOO,179.10883300008575
MWM Aggressive,2015-06,XLF,11.367596971022019
MWM Aggressive,2015-06,XLG,169.9603910228026
MWM Aggressive,2015-06,XLV,14.754952520309121
MWM Aggressive,2015-07,AVUV,0.0
MWM Aggressive,2015-07,IMCB,0.0
MWM Aggressive,2015-07,JBND,4.148156223018338
MWM Aggressive,2015-07,JPIE,17.286001600886387
MWM Aggressive,2015-07,PIMIX,25.023992051358206
MWM Aggressive,2015-07,VEU,0.0
MWM Aggressive,2015-07,VOO,0.0
MWM Aggressive,2015-07,XLF,0.0
MWM Aggressive,2015-07,XLG,0.0
MWM Aggressive,2015-07,XLV,0.0
MWM Aggressive,2015-08,AVUV,0.0
MWM Aggressive,2015-08,IMCB,0.0
MWM Aggressive,2015-08,JBND,4.33670877861008
MWM Aggressive,2015-08,JPIE,17.286001600886387
MWM Aggressive,2015-08,PIMIX,25.023992051358206
MWM Aggressive,2015-08,VEU,0.0
MWM Aggressive,2015-08,VOO,0.0
MWM Aggressive,2015-08,XLF,0.0
MWM Aggressive,2015-08,XLG,0.0
MWM Aggressive,2015-08,XLV,0.0
MWM Aggressive,2015-09,AVUV,35.23521453098643
MWM Aggressive,2015-09,IMCB,23.411409882010553
MWM Aggressive,2015-09,JBND,4.33670877861008
MWM Aggressive,2015-09,JPIE,17.286001600886387
MWM Aggressive,2015-09,PIMIX,25.023992051358206
MWM Aggressive,2015-09,VEU,95.41445227754548
MWM Aggressive,2015-09,VOO,189.2358291009775
MWM Aggressive,2015-09,XLF,11.677617716991943
MWM Aggressive,2015-09,XLG,172.22955512190546
MWM Aggressive,2015-09,XLV,14.754952520309121
MWM Aggressive,2015-10,AVUV,0.0
MWM Aggressive,2015-10,IMCB,0.0
MWM Aggressive,2015-10,JBND,5.090919000977052
MWM Aggressive,2015-10,JPIE,17.286001600886387
MWM Aggressive,2015-10,PIMIX,25.023992051358206
MWM Aggressive,2015-10,VEU,0.0
MWM Aggressive,2015-10,VOO,0.0
MWM Aggressive,2015-10,XLF,0.0
MWM Aggressive,2015-10,XLG,0.0
MWM Aggressive,2015-10,XLV,0.0
MWM Aggressive,2015-11,AVUV,0.0
MWM Aggressive,2015-11,IMCB,0.0
MWM Aggressive,2015-11,JBND,4.525261334201823
MWM Aggressive,2015-11,JPIE,17.286001600886387
MWM Aggressive,2015-11,PIMIX,25.023992051358206
MWM Aggressive,2015-11,VEU,0.0
MWM Aggressive,2015-11,VOO,0.0
MWM Aggressive,2015-11,XLF,0.0
MWM Aggressive,2015-11,XLG,0.0
MWM Aggressive,2015-11,XLV,0.0
MWM Aggressive,2015-12,AVUV,401.9424472423637
MWM Aggressive,2015-12,IMCB,34.81814789917876
MWM Aggressive,2015-12,JBND,8.67341755722016
MWM Aggressive,2015-12,JPIE,19.29600178703597
MWM Aggressive,2015-12,PIMIX,140.7599552888899
MWM Aggressive,2015-12,VEU,140.19228733762165
MWM Aggressive,2015-12,VOO,216.83685768968255
MWM Aggressive,2015-12,XLF,15.501291726683396
MWM Aggressive,2015-12,XLG,155.4377407885445
MWM Aggressive,2015-12,XLV,17.129312695991047
MWM Aggressive,2016-01,AVUV,0.0
MWM Aggressive,2016-01,FBTC,0.0
MWM Aggressive,2016-01,IMCB,0.0
MWM Aggressive,2016-01,JBND,3.62300360806617
MWM Aggressive,2016-01,JPIE,16.01345655454546
MWM Aggressive,2016-01,PIMIX,22.445278270298882
MWM Aggressive,2016-01,VEU,0.0
MWM Aggressive,2016-01,VOO,0.0
MWM Aggressive,2016-01,XLF,0.0
MWM Aggressive,2016-01,XLG,0.0
MWM Aggressive,2016-01,XLV,0.0
MWM Aggressive,2016-02,AVUV,0.0
MWM Aggressive,2016-02,FBTC,0.0
MWM Aggressive,2016-02,IMCB,0.0
MWM Aggressive,2016-02,JBND,3.62300360806617
MWM Aggressive,2016-02,JPIE,16.01345655454546
MWM Aggressive,2016-02,PIMIX,22.445278270298882
MWM Aggressive,2016-02,VEU,0.0
MWM Aggressive,2016-02,VOO,0.0
MWM Aggressive,2016-02,XLF,0.0
MWM Aggressive,2016-02,XLG,0.0
MWM Aggressive,2016-02,XLV,0.0
MWM Aggressive,2016-03,AVUV,18.25184482472354
MWM Aggressive,2016-03,FBTC,58.89392938315396
MWM Aggressive,2016-03,IMCB,29.962326003985737
MWM Aggressive,2016-03,JBND,4.140575552075623
MWM Aggressive,2016-03,JPIE,16.01345655454546
MWM Aggressive,2016-03,PIMIX,22.445278270298882
MWM Aggressive,2016-03,VEU,59.93776952345305
MWM Aggressive,2016-03,VOO,181.6471789050336
MWM Aggressive,2016-03,XLF,9.693233670689924
MWM Aggressive,2016-03,XLG,164.09987622873788
MWM Aggressive,2016-03,XLV,11.555329785705409
MWM Aggressive,2016-04,AVUV,0.0
MWM Aggressive,2016-04,FBTC,0.0
MWM Aggressive,2016-04,IMCB,0.0
MWM Aggressive,2016-04,JBND,4.140575552075623
MWM Aggressive,2016-04,JPIE,16.01345655454546
MWM Aggressive,2016-04,PIMIX,22.445278270298882
MWM Aggressive,2016-04,VEU,0.0
MWM Aggressive,2016-04,VOO,0.0
MWM Aggressive,2016-04,XLF,0.0
MWM Aggressive,2016-04,XLG,0.0
MWM Aggressive,2016-04,XLV,0.0
MWM Aggressive,2016-05,AVUV,0.0
MWM Aggressive,2016-05,FBTC,0.0
MWM Aggressive,2016-05,IMCB,0.0
MWM Aggressive,2016-05,JBND,4.140575552075623
MWM Aggressive,2016-05,JPIE,16.01345655454546
MWM Aggressive,2016-05,PIMIX,22.445278270298882
MWM Aggressive,2016-05,VEU,0.0
MWM Aggressive,2016-05,VOO,0.0
MWM Aggressive,2016-05,XLF,0.0
MWM Aggressive,2016-05,XLG,0.0
MWM Aggressive,2016-05,XLV,0.0
MWM Aggressive,2016-06,AVUV,20.85925122825547
MWM Aggressive,2016-06,FBTC,51.70226143867642
MWM Aggressive,2016-06,IMCB,23.246632244471694
MWM Aggressive,2016-06,JBND,3.62300360806617
MWM Aggressive,2016-06,JPIE,16.01345655454546
MWM Aggressive,2016-06,PIMIX,22.445278270298882
MWM Aggressive,2016-06,VEU,214.64201248263595
MWM Aggressive,2016-06,VOO,172.0772977102356
MWM Aggressive,2016-06,XLF,11.728770978356563
MWM Aggressive,2016-06,XLG,155.47359911646927
MWM Aggressive,2016-06,XLV,13.895649742303972
MWM Aggressive,2016-07,AVUV,0.0
MWM Aggressive,2016-07,FBTC,0.0
MWM Aggressive,2016-07,IMCB,0.0
MWM Aggressive,2016-07,JBND,4.140575552075623
MWM Aggressive,2016-07,JPIE,16.01345655454546
MWM Aggressive,2016-07,PIMIX,22.445278270298882
MWM Aggressive,2016-07,VEU,0.0
MWM Aggressive,2016-07,VOO,0.0
MWM Aggressive,2016-07,XLF,0.0
MWM Aggressive,2016-07,XLG,0.0
MWM Aggressive,2016-07,XLV,0.0
MWM Aggressive,2016-08,AVUV,0.0
MWM Aggressive,2016-08,FBTC,0.0
MWM Aggressive,2016-08,IMCB,0.0
MWM Aggressive,2016-08,JBND,4.313099533412108
MWM Aggressive,2016-08,JPIE,16.01345655454546
MWM Aggressive,2016-08,PIMIX,22.445278270298882
MWM Aggressive,2016-08,VEU,0.0
MWM Aggressive,2016-08,VOO,0.0
MWM Aggressive,2016-08,XLF,0.0
MWM Aggressive,2016-08,XLG,0.0
MWM Aggressive,2016-08,XLV,0.0
MWM Aggressive,2016-09,AVUV,3.389628324591514
MWM Aggressive,2016-09,FBTC,34.59775389505415
MWM Aggressive,2016-09,IMCB,23.763224072126622
MWM Aggressive,2016-09,JBND,4.140575552075623
MWM Aggressive,2016-09,JPIE,16.01345655454546
MWM Aggressive,2016-09,PIMIX,22.445278270298882
MWM Aggressive,2016-09,VEU,103.27115694919276
MWM Aggressive,2016-09,VOO,159.43783198125712
MWM Aggressive,2016-09,XLF,11.050298316923154
MWM Aggressive,2016-09,XLG,163.29743184620128
MWM Aggressive,2016-09,XLV,13.603109747729153
MWM Aggressive,2016-10,AVUV,0.0
MWM Aggressive,2016-10,FBTC,0.0
MWM Aggressive,2016-10,IMCB,0.0
MWM Aggressive,2016-10,JBND,4.140575552075623
MWM Aggressive,2016-10,JPIE,16.01345655454546
MWM Aggressive,2016-10,PIMIX,22.445278270298882
MWM Aggressive,2016-10,VEU,0.0
MWM Aggressive,2016-10,VOO,0.0
MWM Aggressive,2016-10,XLF,0.0
MWM Aggressive,2016-10,XLG,0.0
MWM Aggressive,2016-10,XLV,0.0
MWM Aggressive,2016-11,AVUV,0.0
MWM Aggressive,2016-11,FBTC,0.0
MWM Aggressive,2016-11,IMCB,0.0
MWM Aggressive,2016-11,JBND,4.313099533412108
MWM Aggressive,2016-11,JPIE,16.01345655454546
MWM Aggressive,2016-11,PIMIX,22.445278270298882
MWM Aggressive,2016-11,VEU,0.0
MWM Aggressive,2016-11,VOO,0.0
MWM Aggressive,2016-11,XLF,0.0
MWM Aggressive,2016-11,XLG,0.0
MWM Aggressive,2016-11,XLV,0.0
MWM Aggressive,2016-12,AVUV,398.9331797403859
MWM Aggressive,2016-12,FBTC,107.09754155154403
MWM Aggressive,2016-12,IMCB,44.16860126449622
MWM Aggressive,2016-12,JBND,11.904154712217414
MWM Aggressive,2016-12,JPIE,16.01345655454546
MWM Aggressive,2016-12,PIMIX,22.445278270298882
MWM Aggressive,2016-12,VEU,151.86934845469523
MWM Aggressive,2016-12,VOO,234.01067978223017
MWM Aggressive,2016-12,XLF,12.767600206362058
MWM Aggressive,2016-12,XLG,148.8534329605422
MWM Aggressive,2016-12,XLV,14.870783057553373
MWM Aggressive,2017-01,AVUV,0.0
MWM Aggressive,2017-01,FBTC,0.0
MWM Aggressive,2017-01,IMCB,0.0
MWM Aggressive,2017-01,JBND,3.7762295786404785
MWM Aggressive,2017-01,JPIE,14.997647997311924
MWM Aggressive,2017-01,PIMIX,22.009952391413886
MWM Aggressive,2017-01,VEU,0.0
MWM Aggressive,2017-01,VOO,0.0
MWM Aggressive,2017-01,XLF,0.0
MWM Aggressive,2017-01,XLG,0.0
MWM Aggressive,2017-01,XLV,0.0
MWM Aggressive,2017-02,AVUV,0.0
MWM Aggressive,2017-02,FBTC,0.0
MWM Aggressive,2017-02,IMCB,0.0
MWM Aggressive,2017-02,JBND,4.31569094701769
MWM Aggressive,2017-02,JPIE,14.997647997311924
MWM Aggressive,2017-02,PIMIX,22.009952391413886
MWM Aggressive,2017-02,VEU,0.0
MWM Aggressive,2017-02,VOO,0.0
MWM Aggressive,2017-02,XLF,0.0
MWM Aggressive,2017-02,XLG,0.0
MWM Aggressive,2017-02,XLV,0.0
MWM Aggressive,2017-03,AVUV,3.465918211058758
MWM Aggressive,2017-03,FBTC,39.92692355554468
MWM Aggressive,2017-03,IMCB,22.00716479192537
MWM Aggressive,2017-03,JBND,4.675331859269163
MWM Aggressive,2017-03,JPIE,14.997647997311924
MWM Aggressive,2017-03,PIMIX,22.009952391413886
MWM Aggressive,2017-03,VEU,62.98376624169221
MWM Aggressive,2017-03,VOO,171.2680882329
MWM Aggressive,2017-03,XLF,9.14427974661519
MWM Aggressive,2017-03,XLG,149.72111145251623
MWM Aggressive,2017-03,XLV,14.646162140303911
MWM Aggressive,2017-04,AVUV,0.0
MWM Aggressive,2017-04,FBTC,0.0
MWM Aggressive,2017-04,IMCB,0.0
MWM Aggressive,2017-04,JBND,5.214793227646376
MWM Aggressive,2017-04,JPIE,16.095036875164016
MWM Aggressive,2017-04,PIMIX,22.009952391413886
MWM Aggressive,2017-04,VEU,0.0
MWM Aggressive,2017-04,VOO,0.0
MWM Aggressive,2017-04,XLF,0.0
MWM Aggressive,2017-04,XLG,0.0
MWM Aggressive,2017-04,XLV,0.0
MWM Aggressive,2017-05,AVUV,0.0
MWM Aggressive,2017-05,FBTC,0.0
MWM Aggressive,2017-05,IMCB,0.0
MWM Aggressive,2017-05,JBND,4.675331859269163
MWM Aggressive,2017-05,JPIE,14.997647997311924
MWM Aggressive,2017-05,PIMIX,22.009952391413886
MWM Aggressive,2017-05,VEU,0.0
MWM Aggressive,2017-05,VOO,0.0
MWM Aggressive,2017-05,XLF,0.0
MWM Aggressive,2017-05,XLG,0.0
MWM Aggressive,2017-05,XLV,0.0
MWM Aggressive,2017-06,AVUV,16.246491614337923
MWM Aggressive,2017-06,FBTC,54.84910710660684
MWM Aggressive,2017-06,IMCB,23.359560393663795
MWM Aggressive,2017-06,JBND,4.675331859269163
MWM Aggressive,2017-06,JPIE,14.997647997311924
MWM Aggressive,2017-06,PIMIX,22.009952391413886
MWM Aggressive,2017-06,VEU,222.70730416180058
MWM Aggressive,2017-06,VOO,173.32742396315533
MWM Aggressive,2017-06,XLF,9.66384109585469
MWM Aggressive,2017-06,XLG,155.8714010115413
MWM Aggressive,2017-06,XLV,16.463569121217535
MWM Aggressive,2017-07,AVUV,0.0
MWM Aggressive,2017-07,FBTC,0.0
MWM Aggressive,2017-07,IMCB,0.0
MWM Aggressive,2017-07,JBND,4.675331859269163
MWM Aggressive,2017-07,JPIE,14.997647997311924
MWM Aggressive,2017-07,PIMIX,22.009952391413886
MWM Aggressive,2017-07,VEU,0.0
MWM Aggressive,2017-07,VOO,0.0
MWM Aggressive,2017-07,XLF,0.0
MWM Aggressive,2017-07,XLG,0.0
MWM Aggressive,2017-07,XLV,0.0
MWM Aggressive,2017-08,AVUV,0.0
MWM Aggressive,2017-08,FBTC,0.0
MWM Aggressive,2017-08,IMCB,0.0
MWM Aggressive,2017-08,JBND,4.495511403143428
MWM Aggressive,2017-08,JPIE,14.997647997311924
MWM Aggressive,2017-08,PIMIX,22.009952391413886
MWM Aggressive,2017-08,VEU,0.0
MWM Aggressive,2017-08,VOO,0.0
MWM Aggressive,2017-08,XLF,0.0
MWM Aggressive,2017-08,XLG,0.0
MWM Aggressive,2017-08,XLV,0.0
MWM Aggressive,2017-09,AVUV,16.246491614337923
MWM Aggressive,2017-09,FBTC,47.58966646014416
MWM Aggressive,2017-09,IMCB,24.01526735208243
MWM Aggressive,2017-09,JBND,4.675331859269163
MWM Aggressive,2017-09,JPIE,14.997647997311924
MWM Aggressive,2017-09,PIMIX,22.009952391413886
MWM Aggressive,2017-09,VEU,122.6742636602894
MWM Aggressive,2017-09,VOO,201.81490156502045
MWM Aggressive,2017-09,XLF,10.702963794333689
MWM Aggressive,2017-09,XLG,180.28036269892198
MWM Aggressive,2017-09,XLV,16.303209681725157
MWM Aggressive,2017-10,AVUV,0.0
MWM Aggressive,2017-10,FBTC,0.0
MWM Aggressive,2017-10,IMCB,0.0
MWM Aggressive,2017-10,JBND,4.675331859269163
MWM Aggressive,2017-10,JPIE,14.997647997311924
MWM Aggressive,2017-10,PIMIX,22.009952391413886
MWM Aggressive,2017-10,VEU,0.0
MWM Aggressive,2017-10,VOO,0.0
MWM Aggressive,2017-10,XLF,0.0
MWM Aggressive,2017-10,XLG,0.0
MWM Aggressive,2017-10,XLV,0.0
MWM Aggressive,2017-11,AVUV,0.0
MWM Aggressive,2017-11,FBTC,0.0
MWM Aggressive,2017-11,IMCB,0.0
MWM Aggressive,2017-11,JBND,4.675331859269163
MWM Aggressive,2017-11,JPIE,14.997647997311924
MWM Aggressive,2017-11,PIMIX,22.009952391413886
MWM Aggressive,2017-11,VEU,0.0
MWM Aggressive,2017-11,VOO,0.0
MWM Aggressive,2017-11,XLF,0.0
MWM Aggressive,2017-11,XLG,0.0
MWM Aggressive,2017-11,XLV,0.0
MWM Aggressive,2017-12,AVUV,426.3079399602272
MWM Aggressive,2017-12,FBTC,73.60266210996872
MWM Aggressive,2017-12,IMCB,29.834666608047797
MWM Aggressive,2017-12,JBND,9.710304630789803
MWM Aggressive,2017-12,JPIE,21.581981264424474
MWM Aggressive,2017-12,PIMIX,22.009952391413886
MWM Aggressive,2017-12,VEU,190.59793313662414
MWM Aggressive,2017-12,VOO,203.18779205185731
MWM Aggressive,2017-12,XLF,13.300770540531186
MWM Aggressive,2017-12,XLG,191.23556597593537
MWM Aggressive,2017-12,XLV,17.692991490659104
MWM Aggressive,2018-01,AVUV,0.0
MWM Aggressive,2018-01,FBTC,0.0
MWM Aggressive,2018-01,IMCB,0.0
MWM Aggressive,2018-01,JBND,4.6088818412531145
MWM Aggressive,2018-01,JPIE,16.369216689838986
MWM Aggressive,2018-01,PIMIX,23.41267300280377
MWM Aggressive,2018-01,VEU,0.0
MWM Aggressive,2018-01,VOO,0.0
MWM Aggressive,2018-01,XLF,0.0
MWM Aggressive,2018-01,XLG,0.0
MWM Aggressive,2018-01,XLV,0.0
MWM Aggressive,2018-02,AVUV,0.0
MWM Aggressive,2018-02,FBTC,0.0
MWM Aggressive,2018-02,IMCB,0.0
MWM Aggressive,2018-02,JBND,4.8092680082641195
MWM Aggressive,2018-02,JPIE,16.369216689838986
MWM Aggressive,2018-02,PIMIX,23.41267300280377
MWM Aggressive,2018-02,VEU,0.0
MWM Aggressive,2018-02,VOO,0.0
MWM Aggressive,2018-02,XLF,0.0
MWM Aggressive,2018-02,XLG,0.0
MWM Aggressive,2018-02,XLV,0.0
MWM Aggressive,2018-03,AVUV,0.23355719064846928
MWM Aggressive,2018-03,FBTC,38.57066508738721
MWM Aggressive,2018-03,IMCB,20.56168096699365
MWM Aggressive,2018-03,JBND,5.210040342286129
MWM Aggressive,2018-03,JPIE,16.369216689838986
MWM Aggressive,2018-03,PIMIX,23.41267300280377
MWM Aggressive,2018-03,VEU,58.31142575742431
MWM Aggressive,2018-03,VOO,176.75082072917527
MWM Aggressive,2018-03,XLF,10.347424327975293
MWM Aggressive,2018-03,XLG,136.9978622651222
MWM Aggressive,2018-03,XLV,15.236299587408375
MWM Aggressive,2018-04,AVUV,0.0
MWM Aggressive,2018-04,FBTC,0.0
MWM Aggressive,2018-04,IMCB,0.0
MWM Aggressive,2018-04,JBND,6.01158501033015
MWM Aggressive,2018-04,JPIE,16.369216689838986
MWM Aggressive,2018-04,PIMIX,23.41267300280377
MWM Aggressive,2018-04,VEU,0.0
MWM Aggressive,2018-04,VOO,0.0
MWM Aggressive,2018-04,XLF,0.0
MWM Aggressive,2018-04,XLG,0.0
MWM Aggressive,2018-04,XLV,0.0
MWM Aggressive,2018-05,AVUV,0.0
MWM Aggressive,2018-05,FBTC,0.0
MWM Aggressive,2018-05,IMCB,0.0
MWM Aggressive,2018-05,JBND,5.210040342286129
MWM Aggressive,2018-05,JPIE,16.369216689838986
MWM Aggressive,2018-05,PIMIX,23.41267300280377
MWM Aggressive,2018-05,VEU,0.0
MWM Aggressive,2018-05,VOO,0.0
MWM Aggressive,2018-05,XLF,0.0
MWM Aggressive,2018-05,XLG,0.0
MWM Aggressive,2018-05,XLV,0.0
MWM Aggressive,2018-06,AVUV,19.852361205119887
MWM Aggressive,2018-06,FBTC,56.696769991842416
MWM Aggressive,2018-06,IMCB,26.108184503369582
MWM Aggressive,2018-06,JBND,5.210040342286129
MWM Aggressive,2018-06,JPIE,16.369216689838986
MWM Aggressive,2018-06,PIMIX,23.41267300280377
MWM Aggressive,2018-06,VEU,229.13399993141732
MWM Aggressive,2018-06,VOO,188.65378190374147
MWM Aggressive,2018-06,XLF,11.727080905038665
MWM Aggressive,2018-06,XLG,139.34742982375886
MWM Aggressive,2018-06,XLV,16.048902232070155
MWM Aggressive,2018-07,AVUV,0.0
MWM Aggressive,2018-07,FBTC,0.0
MWM Aggressive,2018-07,IMCB,0.0
MWM Aggressive,2018-07,JBND,5.210040342286129
MWM Aggressive,2018-07,JPIE,16.369216689838986
MWM Aggressive,2018-07,PIMIX,23.41267300280377
MWM Aggressive,2018-07,VEU,0.0
MWM Aggressive,2018-07,VOO,0.0
MWM Aggressive,2018-07,XLF,0.0
MWM Aggressive,2018-07,XLG,0.0
