Date,AVUV,BIL,FBTC,FIKQX,FIWDX,IMCB,JBND,JIVE,JPIE,MGK,MGV,MTUM,PIMIX,SPHB,VEU,VOO,XLF,XLG,XLV,EFV,DFSVX,JMSIX,WOBDX,FSRIX,FGBPX,XLRE,DXY,VIX,NERYX,VFINX,JMSFX,FRDM
2010-01-08,31.787359154198175,91.68000030517578,,7.099999904632568,12.410256263092304,17.667499542236328,57.21447423005984,51.184237666354505,,8.565999984741211,36.099998474121094,,9.989999771118164,,45.33000183105469,104.66051742816775,12.363931655883789,8.552000045776367,31.780000686645508,52.58000183105469,20.489999771118164,,11.149999618530273,12.399999618530273,7.099999904632568,,77.47000122070312,18.1299991607666,12.079999923706055,105.4800033569336,,
2010-01-11,31.694278402891435,91.68000030517578,,7.099999904632568,12.430273264210223,17.674999237060547,57.26578883608939,51.466536639624486,,8.564000129699707,36.29999923706055,,10.0,,45.16999816894531,104.83911929086563,12.372055053710938,8.5649995803833,31.959999084472656,52.869998931884766,20.43000030517578,,11.15999984741211,12.420000076293945,7.099999904632568,,77.0,17.549999237060547,12.079999923706055,105.66000366210938,,
2010-01-12,31.197843783943846,91.68000030517578,,7.130000114440918,12.450289310864996,17.43000030517578,57.419727760547865,51.01874847594953,,8.484000205993652,35.970001220703125,,10.050000190734863,,44.959999084472656,103.85680526096691,12.193339347839355,8.503000259399414,31.729999542236328,52.40999984741211,20.110000610351562,,11.1899995803833,12.4399995803833,7.130000114440918,,76.94999694824219,18.25,12.130000114440918,104.66999816894531,,
2010-01-13,31.601197651584695,91.72000122070312,,7.110000133514404,12.430273264210223,17.639999389648438,57.36841804814849,51.32052069760914,,8.5600004196167,36.2599983215332,,10.039999961853027,,45.31999969482422,104.72997328754354,12.331438064575195,8.567999839782715,32.150001525878906,52.720001220703125,20.3700008392334,,11.180000305175781,12.420000076293945,7.110000133514404,,76.8499984741211,17.850000381469727,12.100000381469727,105.55000305175781,,
2010-01-14,31.802873105913253,91.69999694824219,,7.130000114440918,12.440281764769182,17.65999984741211,57.471042366577414,51.651495364984996,,8.57800006866455,36.31999969482422,,10.0600004196167,,45.439998626708984,104.98794786801308,12.388301849365234,8.600000381469727,32.439998626708984,53.060001373291016,20.5,,11.199999809265137,12.430000305175781,7.130000114440918,,76.7300033569336,17.6299991607666,12.130000114440918,105.80999755859375,,
2010-01-15,31.352977383127165,91.69999694824219,,7.139999866485596,12.440281764769182,17.440000534057617,57.573671578636514,50.872728820500086,,8.508000373840332,35.900001525878906,,10.0600004196167,,44.81999969482422,103.85680526096691,12.136473655700684,8.505000114440918,32.220001220703125,52.2599983215332,20.209999084472656,,11.220000267028809,12.430000305175781,7.139999866485596,,77.31999969482422,17.90999984741211,12.149999618530273,104.66999816894531,,
2010-01-19,31.84941496105849,91.69999694824219,,7.130000114440918,12.430273264210223,17.68000030517578,57.522356972606964,51.34972314332539,,8.607999801635742,36.369998931884766,,10.050000190734863,,45.36000061035156,105.14670844379826,12.290820121765137,8.604000091552734,33.0,52.75,20.530000686645508,,11.210000038146973,12.420000076293945,7.130000114440918,,77.5,17.579999923706055,12.130000114440918,105.97000122070312,,
2010-01-20,31.415033189987483,91.69999694824219,,7.139999866485596,12.410256263092304,17.50749969482422,57.62498129103589,50.00635493886642,,8.501999855041504,36.06999969482422,,10.0600004196167,,44.16999816894531,104.04533155218158,12.258326530456543,8.522000312805176,32.720001220703125,51.369998931884766,20.25,,11.229999542236328,12.399999618530273,7.139999866485596,,78.33999633789062,18.68000030517578,12.149999618530273,104.86000061035156,,
2010-01-21,30.856542764179576,91.69999694824219,,7.159999847412109,12.40024871699649,17.202499389648438,57.72761050309498,48.8674149947235,,8.37399959564209,35.25,,10.079999923706055,,43.040000915527344,102.08071106250506,11.909016609191895,8.347000122070312,32.0099983215332,50.20000076293945,19.889999389648438,,11.25,12.390000343322754,7.159999847412109,,78.31999969482422,22.270000457763672,12.180000305175781,102.87999725341797,,
2010-01-22,30.251513442210168,91.69999694824219,,7.150000095367432,12.360215669223798,16.8125,57.72761050309498,47.8063494769686,,8.152000427246094,34.54999923706055,,10.069999694824219,,42.31999969482422,99.81842584841272,11.519089698791504,8.170000076293945,31.65999984741211,49.11000061035156,19.5,,11.25,12.350000381469727,7.150000095367432,,78.27999877929688,27.309999465942383,12.15999984741211,100.5999984741211,,
